0.,1.4901912073952441,0.6398012701495736
0.04999999999999982,1.4893520805420346,0.6372276541936954
0.09999999999999987,1.487005810278485,0.6296723416570832
0.1499999999999999,1.4836192682140532,0.6176017338872842
0.19999999999999996,1.4798378308248974,0.6017029201593146
0.24999999999999978,1.4763478815703273,0.5827793014000929
0.2999999999999998,1.473765913153399,0.5616504837684332
0.34999999999999987,1.472576106015085,0.539076235080159
0.3999999999999999,1.47311345343815,0.5157114087049888
0.44999999999999996,1.475577011568902,0.492088513653383
0.4999999999999999,1.480057035230277,0.468619797226951
0.5499999999999999,1.4865645613736114,0.44561038174341894
0.5999999999999999,1.4950574337088705,0.42327593200459634
0.6499999999999999,1.5054606648447306,0.4017607290138795
0.7,1.517681179676572,0.38115399279346623
0.7499999999999999,1.531617878846603,0.3615036078091769
0.7999999999999999,1.5471681577508516,0.34282715166565053
0.8499999999999999,1.564231900298044,0.3251204886205601
0.8999999999999999,1.5827137518728593,0.3083643209222236
0.95,1.6025242621353049,0.292529102138268
1.,1.6235803115244547,0.27757867374193895
1.0499999999999998,1.6458051019247424,0.2634729254460162
1.0999999999999999,1.6691278965088994,0.2501697188836457
1.15,1.6934836278368188,0.2376262606874147
1.2,1.718812448865602,0.22580006697275457
1.25,1.7450592721804001,0.21464962638794285
1.2999999999999998,1.772173323708258,0.2041348419882708
1.3499999999999999,1.8001077250335966,0.19421731173654397
1.4,1.8288191108528273,0.18486049203454882
1.45,1.858267283500659,0.1760297771729628
1.5,1.8884149037940885,0.16769251900638676
1.55,1.9192272159718446,0.1598180047811414
1.6,1.9506718037994608,0.15237740630712604
1.65,1.982718374665901,0.1453437101500549
1.7,2.0153385685254688,0.13869163591213068
1.75,2.0485057887174047,0.13239754773399035
1.8,2.082195051949023,0.1264393627151468
1.85,2.1163828550101074,0.12079645888567526
1.9,2.151047056069075,0.11544958457354336
1.95,2.1861667686696435,0.11038077042913944
2.,2.2217222667926806,0.10557324493899108
2.05,2.25769489956829,0.101011353945328
2.1,2.2940670144175885,0.09668048445830657
2.15,2.3308218875733413,0.09256699288131469
2.2,2.367943661075428,0.08865813765121518
2.25,2.405417285463541,0.08494201621204744
2.3,2.44322846749784,0.08140750618379097
2.35,2.4813636223309525,0.07804421055044387
2.4,2.5198098296336555,0.07484240666865295
2.45,2.5585547932439994,0.07179299888575717
2.5,2.5975868039669416,0.06888747455124554
2.55,2.6368947052005747,0.0661178632065122
2.6,2.676467861106591,0.06347669874216699
2.6500000000000004,2.716296127078311,0.060956984319465855
2.7,2.756369822290064,0.05855215986134712
2.75,2.796679704137654,0.056256071928424585
2.8,2.837216944402084,0.0540629458059079
2.85,2.8779731069879673,0.051967359638013265
2.9000000000000004,2.9189401271044493,0.04996422045719035
2.95,2.9601102917711173,0.0480487419656846
3.,3.0014762215434296,0.0462164239371573
