"m","Re_omega","Im_omega"
129.6,122.18805178903541,2.1949867605418848e-32
129.8,122.37661359735182,1.933051305145745e-32
130.,122.56517540566824,1.702356875589321e-32
130.2,122.75373721398465,1.499179390711838e-32
130.4,122.94229902230106,1.320238449354736e-32
130.6,123.13086083061748,1.162644501504929e-32
130.8,123.31942263893389,1.0238523060511825e-32
131.,123.5079844472503,9.016199275012974e-33
131.2,123.69654625556672,7.939726128691664e-33
131.4,123.88510806388312,6.99170968247356e-33
131.6,124.07366987219955,6.1568292358552666e-33
131.8,124.26223168051595,5.421590350019666e-33
132.,124.45079348883236,4.774107275380495e-33
132.2,124.63935529714878,4.20391128481278e-33
132.4,124.82791710546519,3.701781829877694e-33
132.6,125.0164789137816,3.259597803958451e-33
132.8,125.20504072209802,2.870206519260329e-33
133.,125.39360253041443,2.527308289267886e-33
133.2,125.58216433873083,2.225354759056961e-33
133.4,125.77072614704726,1.9594593468475733e-33
133.6,125.95928795536366,1.725318354898707e-33
133.8,126.14784976368009,1.5191414794089373e-33
134.,126.33641157199649,1.3375906002489858e-33
134.2,126.5249733803129,1.1777258645379653e-33
134.4,126.71353518862932,1.0369581954207688e-33
134.6,126.90209699694573,9.130074607924493e-34
134.8,127.09065880526214,8.038656278056235e-34
135.,127.27922061357856,7.077643092509096e-34
135.2,127.46778242189497,6.231461786064486e-34
135.4,127.65634423021137,5.486397928459332e-34
135.6,127.8449060385278,4.830374169755811e-34
135.8,128.03346784684422,4.2527549262063765e-34
136.,128.2220296551606,3.744174355779612e-34
136.2,128.41059146347703,3.29638484777444e-34
136.4,128.59915327179345,2.9021235815448124e-34
136.6,128.78771508010985,2.5549950005978746e-34
136.8,128.97627688842627,2.249367304897501e-34
137.,129.1648386967427,1.980281290227306e-34
137.2,129.35340050505908,1.743370062577407e-34
137.4,129.5419623133755,1.534788330919833e-34
137.6,129.73052412169193,1.351150136250134e-34
137.8,129.91908593000832,1.1894740108835242e-34
138.,130.10764773832474,1.0471346818930413e-34
138.2,130.29620954664117,9.21820538194558e-35
138.4,130.48477135495756,8.114961738191936e-35
138.6,130.67333316327398,7.143694018656907e-35
138.8,130.8618949715904,6.28862205813295e-35
139.,131.0504567799068,5.53585158462292e-35
139.2,131.23901858822322,4.873148947788671e-35
139.4,131.42758039653964,4.2897427425577654e-35
139.6,131.61614220485603,3.776149118554004e-35
139.8,131.80470401317245,3.3240179487746894e-35
140.,131.99326582148888,2.925997368070615e-35
140.2,132.1818276298053,2.5756144889291974e-35
140.4,132.3703894381217,2.2671703636049015e-35
140.6,132.5589512464381,1.995647492002186e-35
140.8,132.74751305475453,1.7566283776103226e-35
141.,132.93607486307093,1.5462238124897693e-35
141.2,133.12463667138735,1.3610097296996928e-35
141.4,133.31319847970377,1.1979716001756398e-35
141.6,133.50176028802017,1.0544554731526123e-35
141.8,133.6903220963366,9.281248667527363e-36
142.,133.878883904653,8.169228100543773e-36
142.2,134.0674457129694,7.190384213601003e-36
142.4,134.25600752128582,6.328774808313049e-36
142.6,134.44456932960225,5.5703652034412384e-36
142.8,134.63313113791864,4.902800103893399e-36
143.,134.82169294623506,4.315202740091454e-36
143.2,135.01025475455148,3.797998019463432e-36
143.4,135.19881656286788,3.342756820912074e-36
143.6,135.3873783711843,2.9420589057669632e-36
143.8,135.57594017950072,2.58937222048055e-36
144.,135.7645019878171,2.2789466320603176e-36
144.2,135.95306379613353,2.0057203712373276e-36
144.4,136.14162560444996,1.7652376644408615e-36
144.6,136.33018741276635,1.5535762171136917e-36
144.8,136.51874922108277,1.3672833706989338e-36
145.,136.7073110293992,1.2033198963434924e-36
145.2,136.89587283771561,1.0590105122723894e-36
145.4,137.084434646032,9.320003208986353e-37
145.6,137.27299645434843,8.202164578113432e-37
145.8,137.46155826266485,7.218343293862955e-37
146.,137.65012007098125,6.352478902583371e-37
146.2,137.83868187929767,5.590434774904363e-37
146.4,138.0272436876141,4.919767760327376e-37
146.6,138.21580549593048,4.32952540922234e-37
146.8,138.4043673042469,3.810067464540114e-37
147.,138.59292911256333,3.3529087198410436e-37
147.2,138.78149092087972,2.9505806874103895e-37
147.4,138.97005272919614,2.5965098259093106e-37
147.6,139.15861453751256,2.284910346152397e-37
147.8,139.34717634582896,2.0106898505739596e-37
148.,139.53573815414538,1.7693662705890605e-37
148.2,139.7242999624618,1.5569947497561233e-37
148.4,139.9128617707782,1.3701032823863646e-37
148.6,140.10142357909461,1.2056360596456307e-37
148.8,140.28998538741104,1.0609036005675535e-37
149.,140.47854719572743,9.335388557781628e-38
149.2,140.66710900404385,8.214585689131484e-38
149.4,140.85567081236027,7.228292662675948e-38
149.6,141.04423262067667,6.360373205435938e-38
149.8,141.2327944289931,5.596626008769461e-38
150.,141.4213562373095,4.924552797073698e-38
150.2,141.6099180456259,4.3331541845565606e-38
150.4,141.79847985394233,3.8127499922116465e-38
150.6,141.98704166225875,3.354821095492064e-38
150.8,142.17560347057517,2.9518702238763645e-38
151.,142.36416527889156,2.597299442254074e-38
151.2,142.55272708720798,2.2853023158478596e-38
151.4,142.7412888955244,2.010768999653213e-38
151.6,142.9298507038408,1.7692027040052122e-38
151.8,143.11841251215722,1.556646173300938e-38
152.,143.30697432047364,1.3696169781313576e-38
152.2,143.49553612879004,1.2050505647632012e-38
152.4,143.68409793710646,1.060250132397271e-38
152.6,143.87265974542288,9.3284251997293e-39
152.8,144.06122155373927,8.207393823011995e-39
153.,144.2497833620557,7.221030215862535e-39
153.2,144.43834517037212,6.353163163415888e-39
153.4,144.6269069786885,5.589562565592247e-39
153.6,144.81546878700493,4.9177065283649894e-39
153.8,145.00403059532135,4.3265763896367077e-39
154.,145.19259240363775,3.806476330702865e-39
154.2,145.38115421195417,3.3488746256179674e-39
154.4,145.5697160202706,2.9462639340408755e-39
154.6,145.75827782858698,2.592038354079774e-39
154.8,145.9468396369034,2.280385225350511e-39
155.,146.13540144521983,2.0061899133651146e-39
155.2,146.32396325353622,1.7649520184069624e-39
155.4,146.51252506185264,1.5527116386820827e-39
155.6,146.70108687016906,1.3659844818052469e-39
155.8,146.88964867848549,1.2017047632635374e-39
156.,147.07821048680188,1.0571749577568707e-39
156.2,147.2667722951183,9.300215813201224e-40
156.4,147.45533410343472,8.181562807121891e-40
156.6,147.64389591175112,7.197415933217799e-40
156.8,147.83245772006754,6.331608172037316e-40
157.,148.02101952838396,5.5699149806931536e-40
157.2,148.20958133670035,4.8998209920629995e-40
157.4,148.39814314501677,4.310314723649819e-40
157.6,148.5867049533332,3.7917079346488105e-40
157.8,148.7752667616496,3.335476673014115e-40
158.,148.963828569966,2.934121409210383e-40
158.2,149.15239037828243,2.5810439656679537e-40
158.4,149.34095218659883,2.270439225837176e-40
158.6,149.52951399491525,1.9971998486473687e-40
158.8,149.71807580323167,1.7568324270713238e-40
159.,149.90663761154806,1.5453837168555555e-40
159.2,150.09519941986449,1.3593757263614409e-40
159.4,150.2837612281809,1.1957486035677106e-40
159.6,150.4723230364973,1.0518103839822223e-40
159.8,150.66088484481372,9.251927755880836e-41
160.,150.84944665313014,8.138122558432699e-41
160.2,151.03800846144654,7.158358427809418e-41
160.4,151.22657026976296,6.296509788428926e-41
160.6,151.41513207807938,5.538390334735153e-41
160.8,151.6036938863958,4.871519898087503e-41
161.,151.7922556947122,4.284919329838875e-41
161.2,151.98081750302862,3.768930035096973e-41
161.4,152.16937931134504,3.3150551957966063e-41
161.6,152.35794111966143,2.915820077333988e-41
161.8,152.54650292797785,2.564649125948275e-41
162.,152.73506473629428,2.255757839403053e-41
162.2,152.92362654461067,1.984057635829139e-41
162.4,153.1121883529271,1.7450721588072065e-41
162.6,153.3007501612435,1.5348636443856425e-41
162.8,153.4893119695599,1.349968140818273e-41
163.,153.67787377787633,1.1873385170719944e-41
163.2,153.86643558619275,1.0442943239754599e-41
163.4,154.05499739450914,9.184776843507418e-42
163.6,154.24355920282557,8.078144874330971e-42
163.8,154.432121011142,7.104802499611736e-42
164.,154.62068281945838,6.248700829382521e-42
164.2,154.8092446277748,5.495722704801551e-42
164.4,154.99780643609122,4.8334502648231744e-42
164.6,155.18636824440762,4.250960470296266e-42
164.8,155.37493005272404,3.7386452239366807e-42
165.,155.56349186104046,3.288053128659589e-42
165.2,155.75205366935685,2.891750282251873e-42
165.4,155.94061547767328,2.543197819144488e-42
165.6,156.1291772859897,2.2366441852402567e-42
165.8,156.31773909430612,1.9670303738783748e-42
166.,156.5063009026225,1.7299065640454722e-42
166.2,156.69486271093893,1.5213587893697373e-42
166.4,156.88342451925536,1.3379444313350975e-42
166.6,157.07198632757175,1.1766354752331091e-42
166.8,157.26054813588817,1.0347685950123004e-42
167.,157.4491099442046,9.100012454835905e-43
167.2,157.637671752521,8.00273039139708e-43
167.4,157.8262335608374,7.0377177176844155e-43
167.6,158.01479536915383,6.1890353751143e-43
167.8,158.20335717747022,5.442664412979005e-43
168.,158.39191898578665,4.786274757712999e-43
168.2,158.58048079410307,4.209021818983843e-43
168.4,158.76904260241946,3.701367582604693e-43
168.6,158.95760441073588,3.2549232432784764e-43
168.8,159.1461662190523,2.8623107847307826e-43
169.,159.3347280273687,2.5170412266956334e-43
169.2,159.52328983568512,2.2134075326119978e-43
169.4,159.71185164400154,1.946390413279213e-43
169.6,159.90041345231793,1.7115754740745863e-43
169.8,160.08897526063436,1.5050803401475326e-43
170.,160.27753706895078,1.323490558343229e-43
170.2,160.46609887726717,1.1638032191773137e-43
170.4,160.6546606855836,1.023377369359111e-43
170.6,160.84322249390002,8.998903972359538e-44
170.8,161.03178430221644,7.912996719456184e-44
171.,161.22034611053283,6.958088036366778e-44
171.2,161.40890791884925,6.118379682720744e-44
171.4,161.59746972716567,5.379978075224512e-44
171.6,161.78603153548207,4.730664731851973e-44
171.8,161.9745933437985,4.1596943740257005e-44
172.,162.1631551521149,3.6576173555087274e-44
172.2,162.3517169604313,3.21612348783082e-44
172.4,162.54027876874773,2.8279046848986605e-44
172.6,162.72884057706415,2.486534159795055e-44
172.8,162.91740238538054,2.1863601797687052e-44
173.,163.10596419369696,1.922412625548681e-44
173.2,163.29452600201338,1.6903208123414658e-44
173.4,163.48308781032978,1.4862412156623315e-44
173.6,163.6716496186462,1.3067939085773599e-44
173.8,163.86021142696262,1.1490066606800144e-44
174.,164.04877323527901,1.0102657755651279e-44
174.2,164.23733504359544,8.882728547769513e-45
174.4,164.42589685191186,7.810067740292331e-45
174.6,164.61445866022825,6.866902435363341e-45
174.8,164.80302046854467,6.037603999733423e-45
175.,164.9915822768611,5.30842944147516e-45
175.2,165.1801440851775,4.6672939701054114e-45
175.4,165.3687058934939,4.1035709813632236e-45
175.6,165.55726770181033,3.607916160814633e-45
175.8,165.74582951012675,3.172112798821145e-45
176.,165.93439131844315,2.7889357597849602e-45
176.2,166.12295312675957,2.452031856750288e-45
176.4,166.311514935076,2.1558146534798155e-45
176.6,166.50007674339238,1.8953719545099108e-45
176.8,166.6886385517088,1.666384453350537e-45
177.,166.87720036002523,1.4650541933955838e-45
177.2,167.06576216834162,1.28804165828939e-45
177.4,167.25432397665804,1.1324104511321484e-45
177.6,167.44288578497446,9.955786473549034e-46
177.8,167.63144759329086,8.752760164247019e-46
178.,167.82000940160728,7.695064045734934e-46
178.2,168.0085712099237,6.765146560826007e-46
178.4,168.1971330182401,5.947575257070405e-46
178.6,168.38569482655652,5.22878100830022e-46
178.8,168.57425663487294,4.5968330998762785e-46
179.,168.76281844318933,4.041241454557613e-46
179.2,168.95138025150575,3.5527827248916644e-46
179.4,169.13994205982218,3.1233473728738498e-46
179.6,169.32850386813857,2.745805204872141e-46
179.8,169.517065676455,2.4138871351931276e-46
180.,169.7056274847714,2.1220812202267327e-46
180.2,169.8941892930878,1.8655412412853325e-46
180.4,170.08275110140423,1.6400063219528526e-46
180.6,170.27131290972065,1.4417302484133798e-46
180.8,170.45987471803704,1.2674193218562096e-46
181.,170.64843652635346,1.1141777133104529e-46
181.2,170.8369983346699,9.794594154827284e-47
181.4,171.0255601429863,8.61025995409994e-47
181.6,171.2141219513027,7.56909447802582e-47
181.8,171.40268375961912,6.653795334286473e-47
182.,171.59124556793554,5.84915061177658e-47
182.2,171.77980737625194,5.141786377659928e-47
182.4,171.96836918456836,4.51994466492769e-47
182.6,172.15693099288478,3.973288269690537e-47
182.8,172.34549280120117,3.4927291216436583e-47
183.,172.5340546095176,3.0702773817588466e-47
183.2,172.72261641783402,2.69890876474406e-47
183.4,172.9111782261504,2.3724478858529407e-47
183.6,173.09974003446683,2.085465697223663e-47
183.8,173.28830184278326,1.8331893124744542e-47
184.,173.47686365109965,1.6114227236482732e-47
184.2,173.66542545941607,1.4164770951813702e-47
184.4,173.8539872677325,1.2451094783595676e-47
184.6,174.04254907604889,1.09446892935143e-47
184.8,174.2311108843653,9.620491366811072e-48
185.,174.41967269268173,8.45646771958866e-48
185.2,174.60823450099812,7.433248726121303e-48
185.4,174.79679630931454,6.533806488266086e-48
185.6,174.98535811763097,5.743171802984135e-48
185.8,175.17391992594736,5.048185329298857e-48
186.,175.36248173426378,4.437278823432585e-48
186.2,175.5510435425802,3.900282809775609e-48
186.4,175.73960535089662,3.4282574940199694e-48
186.6,175.92816715921302,3.013344110504631e-48
186.8,176.11672896752944,2.6486342349615478e-48
187.,176.30529077584586,2.3280548920451314e-48
187.2,176.49385258416225,2.0462675492137817e-48
187.4,176.68241439247868,1.7985793190580988e-48
187.6,176.8709762007951,1.580864894858071e-48
187.8,177.0595380091115,1.389497922361845e-48
188.,177.2480998174279,1.22129066746667e-48
188.2,177.43666162574434,1.0734409772468134e-48
188.4,177.62522343406073,9.434856528985284e-49
188.6,177.81378524237715,8.292594596675116e-49
188.8,178.00234705069357,7.288590924563528e-49
189.,178.19090885900997,6.40611498131458e-49
189.2,178.3794706673264,5.630460279266824e-49
189.4,178.5680324756428,4.94869956975281e-49
189.6,178.7565942839592,4.349469639487374e-49
189.8,178.94515609227562,3.8227821296896524e-49
190.,179.13371790059205,3.359857232056457e-49
190.2,179.32227970890844,2.95297749590832e-49
190.4,179.51084151722486,2.5953593150951237e-49
190.6,179.69940332554128,2.2810399571247628e-49
190.8,179.88796513385768,2.0047782553445562e-49
191.,180.0765269421741,1.7619673121507833e-49
191.2,180.26508875049052,1.5485577608984231e-49
191.4,180.45365055880694,1.3609903097470023e-49
191.6,180.64221236712334,1.1961364450250287e-49
191.8,180.83077417543976,1.05124630738825e-49
192.,181.01933598375618,9.239028733397567e-50
192.2,181.20789779207257,8.119816795543352e-50
192.4,181.396459600389,7.136154196476756e-50
192.6,181.58502140870542,6.271628240848238e-50
192.8,181.7735832170218,5.511813051783438e-50
193.,181.96214502533823,4.844029117690456e-50
193.2,182.15070683365465,4.2571319325181616e-50
193.4,182.33926864197105,3.74132621021263e-50
193.6,182.52783045028747,3.2880025797117375e-50
193.8,182.7163922586039,2.889594040956225e-50
194.,182.90495406692028,2.539449791298303e-50
194.2,183.0935158752367,2.2317243208240415e-50
194.4,183.28207768355313,1.961279929280329e-50
194.6,183.47063949186952,1.7236010407372257e-50
194.8,183.65920130018594,1.5147188885375208e-50
195.,183.84776310850236,1.3311453157535699e-50
195.2,184.03632491681876,1.1698145881586512e-50
195.4,184.22488672513518,1.0280322501506898e-50
195.6,184.4134485334516,9.034301713596297e-51
195.8,184.602010341768,7.939270347771242e-51
196.,184.79057215008442,6.976936078838593e-51
196.2,184.97913395840084,6.131222179236466e-51
196.4,185.16769576671726,5.387999225100737e-51
196.6,185.35625757503365,4.73484928316388e-51
196.8,185.54481938335007,4.1608586471688136e-51
197.,185.7333811916665,3.656435668190163e-51
197.2,185.9219429999829,3.213150641416049e-51
197.4,186.1105048082993,2.823595079515601e-51
197.6,186.29906661661573,2.4812580258193408e-51
197.8,186.48762842493213,2.1804173445502767e-51
198.,186.67619023324855,1.9160441749912463e-51
198.2,186.86475204156497,1.6837189559154238e-51
198.4,187.05331384988136,1.4795576194958178e-51
198.6,187.24187565819778,1.3001467234581297e-51
198.8,187.4304374665142,1.1424864392730415e-51
199.,187.6189992748306,1.003940445181011e-51
199.2,187.80756108314702,8.82191887986784e-52
199.4,187.99612289146344,7.752046787701324e-52
199.6,188.18468469977984,6.811894766197523e-52
199.8,188.37324650809626,5.985737926908598e-52
200.,188.56180831641268,5.259757156166013e-52
