171/20	1.220812486792577297604711488622363630961958553062393465336862629635318723508213e-90	1.641273400175272711773602858058747849770031023925593459918179323467631819849289e-12
43/5	-3.1035579963812258757655243494686246300379894167577844399779825264639071386194336e-89	1.3595234646245433081516118432615057596101566098368823985078090890198573129454424e-12
173/20	3.7367462352433950068120879861371400942814327030472798790026173244779342641101698e-89	1.1260641279071571134518143123389811778496869896093149097355621496719197445702305e-12
87/10	-3.5300473256267994358605714767631954008845717824668380242280367284700550026211037e-89	9.3263244021341254280300274068738325762083503562017115920067951561573680322532568e-13
35/4	-3.6486304124936415215247521966770293781360736813397587490141442344808778962754582e-89	7.723768031180412937408425018850152953957605739824906759339827561719221039863816e-13
44/5	1.9666411571341234225208333672125537218018406443750389198634941260997035394155399e-92	6.3961636063935803687183319281377881746642656724537564038372879412031903352493957e-13
177/20	-1.9372266080200179726554452850995618959978462026587221292206994579720755263968051e-92	5.2964132660082995789462472913702013917113705485913882493060449755838858492300166e-13
89/10	-8.3730062787266902635069466196728011923028514997561943867563425484683797031065564e-94	4.3854729864087481466083289615024375891810358275088272874689819902140344262929944e-13
179/20	-9.1871847310214664667544217726285740767874379639245283976820299830083578916979002e-93	3.6309778629633079224562269878754065598789923326481662786878376596491658027838144e-13
9	5.8133080715385901800188747424006804412663976770700686551025136201450773414769399e-93	3.0061015879957175677743926058125404971413299191540960430683278304972955765081189e-13
181/20	2.1737164719585935525891845653469343689384271251837495385741586492372627960145912e-92	2.4886103108552385882865724689050588371504951888855752383099287844333908156477173e-13
91/10	1.6306902381652315579473430876029088599244093827303249731120137797981390733616676e-93	2.0600778188072111734434626774443681541285127396389393195809650385125535795584525e-13
183/20	-1.5825915376442130137224049223383542475791820340629500443996685995122719624983785e-93	1.705234588334852901189344472740255423188356131123985811880922086537743660126516e-13
46/5	6.783263271273092027507933373697947117668656983671326495008428623501076306965889e-93	1.4114279173274290162128779141180942570255724584434717305515812649812830016771673e-13
37/4	-5.5009110844402838209859216017549873077052397178525385638726102902834052334503204e-93	1.168174219964370188862150185588079007847807133023599719733388854759370814570517e-13
93/10	-2.4792518193619069135816611300574512655602267624926877013699284687494237966891704e-93	9.6678778130458656625550526419748647972232490821154438650043275626965729045823107e-14
187/20	3.169208045808767224524126128389673867153463710779594181528205981468324904990764e-93	8.0007293858704577176746963472504389519073840028294628395209718704692765421734619e-14
47/5	7.5112391067194821762114823985084688863551771646178669843235962648680726191528221e-94	6.6206887326921470400070809037059313550861406129384538658999868204373121966828035e-14
189/20	4.1607478127459313859414779295219072947741787602294938643795672980327733837975642e-94	5.4783803854045601299083472524974528671330572775618840276575771693393423453282459e-14
19/2	-2.1808613973888317597379321827995615699604845770679694414318884683286921224488585e-93	4.5329077517173658909396813643979874384701539185010934976073565915001251697543753e-14
191/20	1.6578904813673202530021958346355397982945424578115765184236241440850212185576253e-93	3.7503993706124209912815957445903823375545643216422095840844726125225423232085209e-14
48/5	7.873186529201832824344284620421608359767477692895354153933842159793661392329815e-94	3.1028040071739167207305740115563628231962692549858525193078476685673765760601808e-14
193/20	-3.5552560822785533458694263402712644414639723069070350971517111594584977366636758e-94	2.5668920675410923931018582727238323518278094058009971706484729300041126655937768e-14
97/10	-3.8553762260838994659444449560436113493585902067021896508693986342051864156198206e-94	2.1234280663901012296009206628402893607717782254941679136942365503970550785951737e-14
39/4	-1.1420355783325011358485051553377479151246425119314052782339012123075466429836486e-94	1.756484896715702672382719166892489453488594582671964516731548660564244575119961e-14
49/5	-7.3216465538320190708676936705982064142135859475772254441992134649779213193297191e-94	1.4528756443905068020275548994776368325456336744436799539983094671193881974838228e-14
197/20	-5.3480690998988145266198429016394085850135726293334523203532236379836201774977631e-94	1.2016828321428949662447418574586127040919972716859460692427418532823021902831322e-14
99/10	2.1553332099279224947330853078023842463811881822143457890441321355938330443951635e-94	9.9386841380898429475563055562794427113056384217945594342475612896047699026457502e-15
199/20	1.2957944913914393891280311037328433159810128345099518277829422483526972798123276e-94	8.2195069004707571526090018278328387277306904168062934897999807267423757607168969e-15
10	1.2630916960681129959025355921145621985659742810693158970390532335532900114414438e-94	6.79736680846654476205639929009017440284494272067795679211296437124517209733898e-15
201/20	-2.1343937173130271480969073607762726768720591789221144788711942746883178982921736e-94	5.6210045088346739187259711084406752901802677966443720187809480844666826790232253e-15
101/10	3.5714859162577029087351825489086809461120804546112267759407921440999566841108942e-94	4.647995097735066010304903338929220602743502797631354045304197349603200070231067e-15
203/20	3.1535423174757403849809950551781992751669844422930685262790811297343318589412674e-95	3.8432275759141665926323726446102834533546821802470697759898565156749803398792082e-15
51/5	1.1034521810120063411587869413908297520836019924689809308640102014050941266643651e-94	3.1776456397586880496436581403117285076780756536746770039223557551299385346557722e-15
41/4	4.9606716149373530879474136204380346788782360284989970740833789440490501929648103e-95	2.6272049602721164642823529079104774318909377116082405584318124910705312760990164e-15
103/10	1.0736253711632146224574892375819164570597701556309412700147310338727646804161926e-94	2.1720097860765540980376046460366071415277721222087012673427115026888274453297749e-15
207/20	-4.264021923282403932952048059197772087672967390083071574879728271420957932048692e-95	1.7955980762806300679015329132206553243463689632884296764496154563512253673983701e-15
52/5	2.7090849527076971071502869388766049069658462909711249779959553684620529782003684e-95	1.4843496488790448243768900022531429575125397083772413542848171056389753515426596e-15
209/20	-2.3254500019597937040756869350299954590367982562337647392896562497950582217401963e-96	1.22699620642043301789370898249578026675045449864918985157781582775296477573554e-15
21/2	4.431944649992490917683586926009124293727957431322987304422926623006156974242004e-96	1.0142157274213840000743641450622254729191120648884972555110873189112218116891073e-15
211/20	-1.4199865897471205962180978499133443948460754828258152666146249292272780243674767e-95	8.3829671750273262462928687024823286109648494983710755489361158856586266288272509e-16
53/5	1.451392011975273362201595471259479165957563913577055536227519320976453947494249e-96	6.9286030471268454579661356531769031600514233922389600926803851529088474484833105e-16
213/20	2.5713896040970082914704674515811479565707359255611791640007280157362018494671157e-95	5.726302270803203639852660402565527920470858012409627822852291942702821263275747e-16
107/10	1.3542243506606261008446155764805874123514427721329954706433520747276363416673966e-95	4.7324247016916459862266768838693384802684216578996798279724007049751711873556924e-16
43/4	2.7182732317453122895831303383428966730943662560090037366882701169881906810957408e-95	3.9108772885059078926166606798483059429682664628320830527474585584968487702833999e-16
54/5	-8.7206561382406441062521021786057484864592584092249530989268998170716168876157798e-96	3.2318104091560759119669115507511472275655847964342818508922025234492444129688614e-16
