0,-1.42899014250288e-60,1.26438754229841
0,1.68763900344775,0.404717123895742
0,2.06592138414424,0.995093600217927
0,3.20779077687427,0.580119228489095
0,3.73940137505992,1.1077991500682
0,4.75919376186293,0.683843210962058
0,5.35581628770715,1.18589741984967
0,6.31963426986619,0.757124279973995
0,6.95320808613391,1.24557091581997
0,7.88394797079082,0.813741748394052
0,8.54164962428918,1.29384355264018
0,9.45028703719811,0.859866884254072
1.,1.47257610601509,0.539076235080158
1.,2.27289929677521,0.426955702354562
1.,3.07014102091644,0.715655682658271
1.,3.87590065885259,0.554983837064924
1.,4.65560386114276,0.81718788407911
1.,5.46056360421885,0.63857052392897
1.,6.23562469158745,0.888971412603093
1.,7.03917959002374,0.701003007748008
1.,7.81281370802563,0.944603780147798
1.,8.61502170865678,0.750900699019643
1.,9.38833320545311,0.990054015919099
2.,0.35,1.35019418170111e-25
2.,2.2179987347022,0.443091133952407
2.,2.89314239859749,0.394884547421613
2.,3.83487484983759,0.570935360502896
2.,4.55139062152777,0.497645601886886
2.,5.42706052221351,0.654399989686257
2.,6.16261319663889,0.568913776464087
2.,7.01057049950443,0.716736476272902
2.,7.75715892302897,0.624024564228422
2.,8.58990480427289,0.766558872061169
2.,9.34369445844206,0.669074926668471
3.,0.35,1.73690980630586e-25
3.,2.86982228978075,0.399122453328462
3.,3.50141277813898,0.371869343791975
3.,4.53312343301914,0.501614028785033
3.,5.21052739866751,0.458749173168917
3.,6.14720504428274,0.572799670862575
3.,6.84882400349223,0.521278414726994
3.,7.74368851851681,0.627870493364074
3.,8.46057925808346,0.570801698053135
3.,9.33165448356895,0.672896082061031
4.,0.35,1.5141522269675e-25
4.,3.48844101928386,0.373571231701718
4.,4.0970634550297,0.35579017674494
4.,5.20008785425528,0.460292615959764
4.,5.85393886258387,0.431715067451394
4.,6.83985131925552,0.522768650821685
4.,7.5194874217867,0.487709404442387
4.,8.45262154990572,0.572266936938802
4.,9.14934535906087,0.532825441398042
5.,0.35,1.60271199313543e-25
5.,4.08876122362591,0.356642778690498
5.,4.68277519017456,0.343996605679659
5.,5.84712716782285,0.432474950908974
5.,6.48462707392826,0.411847099642021
5.,7.51355605871852,0.488435006117826
5.,8.1771213876592,0.462751656211831
5.,9.14403170561387,0.533534362914766
5.,9.82548157448958,0.504297467065969
6.,4.6769877997642,0.34448523345002
6.,5.26069485207136,0.334959693332932
6.,6.47980720860687,0.412278561954976
6.,7.10503498692947,0.396573740251514
6.,8.17288279073589,0.463160265935852
6.,8.82391619517256,0.443387682309367
6.,9.82165532755838,0.504694480743008
7.,5.25642145101432,0.335266213095001
7.,5.83236739818418,0.327791679479186
7.,7.10143262869032,0.396843137134943
7.,7.71698576515947,0.384420040643855
7.,8.82072316401715,0.443641277139704
7.,9.46158262711961,0.427864528039234
8.,5.82907817782681,0.327996858016883
8.,6.39891434837945,0.32194940876811
8.,7.7141848707503,0.384600017437925
8.,8.32184776288487,0.374485571360779
8.,9.4590836891386,0.428033212542848
9.,6.39630191890855,0.322093635989436
9.,6.96117070106326,0.317083147070292
9.,8.31960392922724,0.374612044006057
9.,8.92066916768593,0.366189887833062
10.,6.95904415449122,0.317188476318767
10.,7.5197744030687,0.31295760087801
10.,8.91882897637209,0.366282315539476
10.,9.51427035995333,0.359141568789319
11.,7.51800876460353,0.313036917815073
11.,8.07522427553304,0.309408523124722
11.,9.51273243534611,0.359211262584887
12.,8.07373422440282,0.309469773821088
12.,8.62791828353523,0.306317646729147
13.,8.62664353845709,0.306365951339075
13.,9.1781794933232,0.303597541133803
14.,9.17707622996161,0.303636321639192
14.,9.72627414404363,0.301182098533242
15.,9.72530972281198,0.301213713636372
